CLASSIFICADOR,F1,PRECISAO,REVOGACAO,TESTE [s] ,TREINAMENTO [s]
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 10, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007532040278116862,0.0005524820751614041
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l1', 'n_neighbors': 20, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007500317361619738,0.0007465283075968424
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.000808927747938368,0.0006929768456353082
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 20, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0008036825391981336,0.0006675389077928332
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 15, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0006954736179775662,0.000664969285329183
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'manhattan', 'n_neighbors': 15, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007524887720743815,0.0006100336710611979
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007493562168545193,0.0006671812799241808
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007796088854471842,0.0007518529891967773
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 15, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007511642244127062,0.0007219579484727648
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 20, 'novelty': True}",0.8773148148148152,0.8773148148148152,0.8773148148148152,0.0007498065630594889,0.000751283433702257
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0008064044846428765,0.0007489058706495496
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0006395379702250162,0.0008590155177646213
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0008611811531914605,0.0006372266345553928
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007795956399705675,0.0006902813911437988
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007242759068806967,0.0007211565971374512
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0009177062246534559,0.0006928973727756076
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.000751548343234592,0.0008330477608574762
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0006946855121188693,0.0007206665145026313
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007789333661397299,0.0006924668947855631
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0006979240311516656,0.0006650090217590332
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0008353590965270996,0.0007479588190714518
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0006687574916415744,0.0007473561498853895
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0008903940518697103,0.0006884535153706869
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007805095778571235,0.0007216864162021213
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0008353789647420248,0.0006935927602979871
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007765822940402561,0.0005821585655212402
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007229712274339464,0.0006087885962592231
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007211632198757596,0.0007485747337341309
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0006964008013407389,0.0007225142584906684
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0009193817774454752,0.0005548397699991862
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0008073184225294325,0.0007180174191792806
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007822910944620768,0.0008027950922648112
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007226003540886773,0.0007202691502041287
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007793373531765408,0.0007178982098897299
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007527867952982584,0.0008025699191623264
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007768074671427408,0.0007478329870435926
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.8726851851851855,0.8726851851851855,0.8726851851851855,0.0007486939430236816,0.0007478661007351346
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.8194444444444446,0.8194444444444446,0.8194444444444446,0.0007516940434773763,0.0006125701798333062
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.8194444444444446,0.8194444444444446,0.8194444444444446,0.0008090602027045356,0.0007207393646240234
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'chebyshev', 'n_neighbors': 5, 'novelty': True}",0.8194444444444446,0.8194444444444446,0.8194444444444446,0.0006684925821092394,0.0007762445343865289
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'sqeuclidean', 'n_neighbors': 15, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0008080800374348959,0.0006371339162190756
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0008093251122368707,0.0006920960214402941
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.000614305337270101,0.0007763041390313043
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 10, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0007298853662278918,0.0008035898208618164
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'sqeuclidean', 'n_neighbors': 15, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0006693866517808703,0.0007484157880147299
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'sqeuclidean', 'n_neighbors': 10, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0007829599910312229,0.0007447931501600477
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 20, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0008934073978000217,0.0007452037599351671
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 15, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0008090602027045356,0.0008297032780117459
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'sqeuclidean', 'n_neighbors': 10, 'novelty': True}",0.8148148148148148,0.8148148148148148,0.8148148148148148,0.0007803903685675727,0.0007204877005683051
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 45, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.8078703703703705,0.8078703703703705,0.8078703703703705,0.0008636845482720269,0.000916739304860433
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 15, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.8078703703703705,0.8078703703703705,0.8078703703703705,0.0007819798257615832,0.0008081926239861383
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.8078703703703705,0.8078703703703705,0.8078703703703705,0.0007230175866021051,0.000914315382639567
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0006378425492180719,0.0008042719629075793
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.000780887073940701,0.0006630354457431369
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0008367167578803168,0.0006617903709411621
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0007252626948886447,0.0008310609393649631
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.000805815060933431,0.0008041328854031033
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'cityblock', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0008657839563157824,0.0007192360030280219
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0007226996951633029,0.0006106760766771105
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l1', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0006412532594468859,0.0006634924146864149
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0006666911972893609,0.0007210903697543674
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0009166068500942654,0.0006897317038642035
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'cityblock', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0007568730248345269,0.0008569227324591742
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0006994472609625922,0.0006658236185709635
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l1', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0006665587425231934,0.0006118151876661512
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 45, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0008083184560139974,0.0007471309767829047
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 15, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0007806552780999078,0.0008026493920220269
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'l1', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0007465150621202257,0.000638531314002143
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'l2', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0006692475742763943,0.0007517867618136936
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.8055555555555557,0.8055555555555557,0.8055555555555557,0.0007244216071234809,0.0006944934527079264
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 30, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.7916666666666666,0.7916666666666666,0.7916666666666666,0.0007789399888780382,0.0009155670801798502
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 15, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.7916666666666666,0.7916666666666666,0.7916666666666666,0.0006713006231519911,0.0009135405222574869
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'canberra', 'n_neighbors': 5, 'novelty': True}",0.7916666666666666,0.7916666666666666,0.7916666666666666,0.0007263289557562934,0.0009139113956027561
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7916666666666665,0.7916666666666665,0.7916666666666665,0.0006973279847039117,0.0008611811531914605
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7916666666666665,0.7916666666666665,0.7916666666666665,0.0008376638094584147,0.0008608632617526584
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7916666666666665,0.7916666666666665,0.7916666666666665,0.000803987185160319,0.0009706086582607693
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7893518518518516,0.7893518518518516,0.7893518518518516,0.0008633070521884494,0.0008624328507317437
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7893518518518516,0.7893518518518516,0.7893518518518516,0.000809172789255778,0.0009430448214213053
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 15, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7893518518518516,0.7893518518518516,0.7893518518518516,0.0008934007750617133,0.0008857713805304633
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7847222222222221,0.7847222222222221,0.7847222222222221,0.0008056230015224881,0.000859485732184516
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 15, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.7847222222222221,0.7847222222222221,0.7847222222222221,0.0008925994237263998,0.0006374650531344943
